games_played,landlord_lv,peasants_lv,win_rate_landlord,win_rate_peasants
1234,0,0,0.4805510534846029,0.5194489465153971
1234,0,1,0.5243111831442464,0.47568881685575365
1234,0,2,0.6677471636952999,0.33225283630470015
1234,0,3,0.7585089141004863,0.24149108589951376
1234,0,4,0.8589951377633711,0.14100486223662884
1234,0,5,0.9246353322528363,0.0753646677471637
1234,0,6,0.9100486223662885,0.08995137763371151
1234,0,7,0.9100486223662885,0.08995137763371151
1234,0,8,0.893030794165316,0.10696920583468396
1234,0,9,0.8978930307941653,0.10210696920583469
1234,1,0,0.3460291734197731,0.6539708265802269
1234,1,1,0.39303079416531606,0.606969205834684
1234,1,2,0.49756888168557534,0.5024311183144247
1234,1,3,0.5502431118314425,0.4497568881685575
1234,1,4,0.6166936790923825,0.3833063209076175
1234,1,5,0.7447325769854133,0.2552674230145867
1234,1,6,0.7196110210696921,0.28038897893030795
1234,1,7,0.7252836304700162,0.2747163695299838
1234,1,8,0.7358184764991896,0.26418152350081037
1234,1,9,0.7220421393841167,0.2779578606158833
1234,2,0,0.29740680713128037,0.7025931928687196
1234,2,1,0.30307941653160453,0.6969205834683955
1234,2,2,0.3752025931928687,0.6247974068071313
1234,2,3,0.45948136142625606,0.5405186385737439
1234,2,4,0.526742301458671,0.473257698541329
1234,2,5,0.6653160453808752,0.3346839546191248
1234,2,6,0.6361426256077796,0.36385737439222043
1234,2,7,0.606969205834684,0.39303079416531606
1234,2,8,0.6061588330632091,0.39384116693679094
1234,2,9,0.6077795786061588,0.39222042139384117
1234,3,0,0.22123176661264182,0.7787682333873582
1234,3,1,0.233387358184765,0.766612641815235
1234,3,2,0.3273905996758509,0.6726094003241491
1234,3,3,0.39222042139384117,0.6077795786061588
1234,3,4,0.4173419773095624,0.5826580226904376
1234,3,5,0.5299837925445705,0.4700162074554295
1234,3,6,0.5162074554294975,0.4837925445705024
1234,3,7,0.5032414910858996,0.4967585089141005
1234,3,8,0.5,0.5
1234,3,9,0.513776337115073,0.4862236628849271
1234,4,0,0.18881685575364668,0.8111831442463533
1234,4,1,0.2293354943273906,0.7706645056726094
1234,4,2,0.2787682333873582,0.7212317666126418
1234,4,3,0.3225283630470016,0.6774716369529984
1234,4,4,0.37439222042139386,0.6256077795786061
1234,4,5,0.38492706645056723,0.6150729335494327
1234,4,6,0.38168557536466774,0.6183144246353323
1234,4,7,0.3703403565640194,0.6296596434359806
1234,4,8,0.3687196110210697,0.6312803889789304
1234,4,9,0.3987034035656402,0.6012965964343598
1234,5,0,0.06969205834683954,0.9303079416531604
1234,5,1,0.12479740680713128,0.8752025931928687
1234,5,2,0.19773095623987033,0.8022690437601296
1234,5,3,0.24149108589951376,0.7585089141004863
1234,5,4,0.32820097244732577,0.6717990275526742
1234,5,5,0.34683954619124796,0.653160453808752
1234,5,6,0.32901134521880065,0.6709886547811994
1234,5,7,0.34035656401944897,0.6596434359805511
1234,5,8,0.35899513776337116,0.6410048622366289
1234,5,9,0.37439222042139386,0.6256077795786061
1234,6,0,0.09886547811993517,0.9011345218800648
1234,6,1,0.13614262560777957,0.8638573743922204
1234,6,2,0.22366288492706646,0.7763371150729336
1234,6,3,0.2893030794165316,0.7106969205834684
1234,6,4,0.3557536466774716,0.6442463533225283
1234,6,5,0.4319286871961102,0.5680713128038898
1234,6,6,0.3695299837925446,0.6304700162074555
1234,6,7,0.3679092382495948,0.6320907617504052
1234,6,8,0.3703403565640194,0.6296596434359806
1234,6,9,0.3897893030794165,0.6102106969205835
1234,7,0,0.08995137763371151,0.9100486223662885
1234,7,1,0.14748784440842788,0.8525121555915721
1234,7,2,0.21312803889789303,0.786871961102107
1234,7,3,0.3006482982171799,0.6993517017828201
1234,7,4,0.3752025931928687,0.6247974068071313
1234,7,5,0.3881685575364668,0.6118314424635333
1234,7,6,0.3549432739059968,0.6450567260940032
1234,7,7,0.37439222042139386,0.6256077795786061
1234,7,8,0.37925445705024313,0.6207455429497569
1234,7,9,0.3719611021069692,0.6280388978930308
1234,8,0,0.09643435980551053,0.9035656401944895
1234,8,1,0.1580226904376013,0.8419773095623987
1234,8,2,0.21961102106969205,0.7803889789303079
1234,8,3,0.26499189627228525,0.7350081037277147
1234,8,4,0.3760129659643436,0.6239870340356564
1234,8,5,0.35980551053484605,0.640194489465154
1234,8,6,0.3217179902755267,0.6782820097244733
1234,8,7,0.3460291734197731,0.6539708265802269
1234,8,8,0.3338735818476499,0.6661264181523501
1234,8,9,0.3346839546191248,0.6653160453808752
1234,9,0,0.08346839546191248,0.9165316045380876
1234,9,1,0.13290113452188007,0.86709886547812
1234,9,2,0.18638573743922204,0.813614262560778
1234,9,3,0.2820097244732577,0.7179902755267423
1234,9,4,0.353322528363047,0.646677471636953
1234,9,5,0.3338735818476499,0.6661264181523501
1234,9,6,0.3184764991896272,0.6815235008103727
1234,9,7,0.33063209076175043,0.6693679092382496
1234,9,8,0.3411669367909238,0.6588330632090762
1234,9,9,0.32982171799027554,0.6701782820097245
